prob,height,length,size,area,label
1.3737202361426872e-14,160,284,9689,45440,1
1.0,586,440,34581,257840,0
8.070813515142109e-20,1080,1440,240649,1555200,1
0.9999997615814209,160,160,12948,25600,0
1.0,304,303,8691,92112,0
6.106459782273532e-11,762,600,164327,457200,1
5.703087392241985e-17,1796,1125,546492,2020500,1
1.058516829743894e-09,950,965,45889,916750,1
2.2989433967612882e-10,484,702,76000,339768,1
6.295660170962947e-08,345,640,62371,220800,1
1.0,180,180,12721,32400,0
1.0,960,539,75213,517440,0
1.0,800,600,73373,480000,0
8.37206037829219e-09,960,1096,449702,1052160,1
0.9992676377296448,800,450,69254,360000,0
0.9999992847442627,920,690,152962,634800,0
1.6299056898529292e-14,544,960,127525,522240,1
1.9071183743335496e-08,800,660,83574,528000,1
3.2377531211658095e-10,347,500,47785,173500,1
9.009231315343976e-15,268,440,42177,117920,1
1.0,160,160,14900,25600,0
4.4023530480774564e-12,1922,1080,207226,2075760,1
1.0,380,360,27350,136800,0
1.1219100464181925e-14,1080,1920,184071,2073600,1
5.26974332226704e-11,4500,3000,8682768,13500000,1
4.212920984292268e-11,221,640,48025,141440,1
1.4746713532076683e-05,460,690,95195,317400,1
6.359555937418548e-11,267,400,47768,106800,1
4.948811326010993e-12,800,600,136595,480000,1
1.213346610684507e-11,1704,960,55383,1635840,1
1.0,480,360,27590,172800,0
1.0,270,360,10723,97200,0
1.6183426820859381e-09,226,452,39659,102152,1
1.0,255,402,28459,102510,0
3.509954012770322e-06,800,450,38713,360000,1
1.0,383,360,19214,137880,0
0.9995794892311096,765,440,137790,336600,0
9.646225079151154e-16,1280,960,432355,1228800,1
1.183329767506791e-09,1136,640,176794,727040,1
3.0796678683782386e-13,960,1280,497437,1228800,1
4.834665787711856e-07,284,505,71247,143420,1
1.6225567764371895e-11,920,690,142824,634800,1
2.4390390535700135e-05,481,690,190223,331890,1
1.1368173112938362e-12,2016,1512,219937,3048192,1
1.7154727638413192e-10,1643,960,62578,1577280,1
5.212963394285453e-10,1080,1440,150790,1555200,1
2.747413191048209e-12,960,1643,259176,1577280,1
1.0,160,160,13221,25600,0
0.9999983310699463,533,360,13763,191880,0
9.722027503305049e-24,1080,1440,271761,1555200,1
1.7585068058829922e-14,1280,960,414067,1228800,1
9.36285735348772e-17,960,1280,278941,1228800,1
1.0,853,480,33533,409440,0
9.571680115172398e-10,518,690,129070,357420,1
1.0,640,360,32083,230400,0
0.9999998807907104,186,330,1994155,61380,0
1.0,270,271,13433,73170,0
1.0,360,360,21829,129600,0
1.0,568,360,19352,204480,0
1.0347518469237121e-13,1559,720,53977,1122480,1
1.0,638,360,37664,229680,0
1.0,270,346,13414,93420,0
7.2873116430116625e-09,272,411,15954,111792,1
1.0,1227,690,132112,846630,0
4.1342440582070594e-10,960,1706,636611,1637760,1
0.9999970197677612,920,690,146122,634800,0
1.0,800,450,51314,360000,0
1.0,540,360,25011,194400,0
1.9923463107172218e-13,1000,750,154852,750000,1
8.567647577175139e-26,339,452,77098,153228,1
1.4956563632040343e-07,1848,1080,423682,1995840,1
4.467677616748489e-10,1011,640,367307,647040,1
0.957181990146637,200,200,7477,40000,0
1.0,434,640,105560,277760,0
1.0,480,360,24101,172800,0
0.9999997615814209,1200,360,80646,432000,0
9.572447279282414e-10,1735,690,166596,1197150,1
0.0011528520844876766,734,550,48556,403700,1
0.9999990463256836,1228,690,128109,847320,0
1.0,854,640,102687,546560,0
3.8162067950153755e-10,600,800,122208,480000,1
1.0,640,360,32635,230400,0
1.0,1199,360,112182,431640,0
9.089627184266647e-08,351,499,44079,175149,1
1.0,1228,690,72589,847320,0
3.8009314662704186e-13,617,550,173681,339350,1
8.803161755110978e-09,500,500,128092,250000,1
0.9999985694885254,468,545,58935,255060,0
1.0,523,157,24172,82111,0
9.655126633097144e-14,536,800,128817,428800,1
0.9999964237213135,800,451,63038,360800,0
4.211925272656925e-22,4032,3024,3668895,12192768,1
1.0,641,360,32468,230760,0
2.2549559333499836e-13,3582,1078,294096,3861396,1
1.0,180,180,9005,32400,0
8.615247537591131e-08,346,908,254771,314168,1
1.0,480,360,27399,172800,0
0.0008554465021006763,1227,690,170234,846630,1
0.9999998807907104,602,360,42238,216720,0
3.509289348913383e-14,1080,1440,175103,1555200,1
1.9984365724756703e-12,330,440,22723,145200,1
7.199919845185074e-18,960,960,247940,921600,1
1.4899232292798353e-13,421,421,45524,177241,1
1.137225556779864e-11,540,720,49581,388800,1
1.0,640,450,75048,288000,0
1.0,200,200,18603,40000,0
1.0,270,355,16948,95850,0
1.0,493,360,28928,177480,0
3.9241165032873895e-16,450,800,85832,360000,1
1.765507931850152e-06,480,640,72919,307200,1
0.999992847442627,405,720,21947,291600,0
0.9991843104362488,275,600,32911,165000,0
0.002364513697102666,782,440,66247,344080,1
1.0,270,360,10167,97200,0
1.0,180,180,5597,32400,0
1.0,480,360,30435,172800,0
5.467076097387391e-11,600,664,81194,398400,1
1.0,375,620,53608,232500,0
8.762325066913323e-12,2135,440,377630,939400,1
1.4074760201765457e-06,572,455,27127,260260,1
3.90428622765171e-09,349,346,26771,120754,1
2.7085897413847704e-10,374,685,40211,256190,1
1.406983973772924e-10,640,415,110719,265600,1
1.0,270,360,10786,97200,0
1.4979482543253653e-08,518,690,132446,357420,1
1.0,1199,360,54565,431640,0
4.1872084555826e-21,960,1706,255342,1637760,1
1.0691778573601596e-09,355,640,197309,227200,1
1.6441108030562646e-08,360,633,23813,227880,1
0.9999983310699463,800,450,64105,360000,0
3.9634360859963635e-07,839,480,27085,402720,1
2.4391349213965597e-15,524,600,100959,314400,1
1.03349637875505e-11,651,800,99819,520800,1
2.918828720388511e-11,1010,709,152599,716090,1
7.161876869332673e-09,850,652,54538,554200,1
4.786200602513446e-11,600,800,121150,480000,1
1.0,800,450,68561,360000,0
0.9999955892562866,556,360,32402,200160,0
2.241341326355117e-17,1287,960,373347,1235520,1
1.0,180,180,9274,32400,0
1.3526154785256043e-15,1280,960,190943,1228800,1
1.0,640,360,27185,230400,0
7.38627425889149e-09,384,600,28900,230400,1
3.6571634609572357e-08,349,493,25649,172057,1
1.972049545884147e-07,423,563,113664,238149,1
6.629007231026488e-18,4032,3024,2262666,12192768,1
3.370408418689293e-16,507,760,176674,385320,1
2.467397166583396e-07,218,570,31270,124260,1
0.9999750852584839,394,500,26534,197000,0
1.0,550,413,66619,227150,0
7.896666244619661e-15,800,594,44210,475200,1
1.8227337726167751e-16,294,440,59091,129360,1
1.7976981014911075e-09,395,550,30585,217250,1
5.987590523219566e-13,450,600,55690,270000,1
2.9483821606390848e-08,353,629,92524,222037,1
4.176054346771707e-07,360,597,21030,214920,1
1.0,1228,690,102092,847320,0
1.227288226601786e-08,387,690,74800,267030,1
3.302715902413905e-13,400,700,22676,280000,1
2.3920255966952686e-12,1706,960,391798,1637760,1
1.4455540510807142e-14,600,800,171916,480000,1
1.0,200,200,18824,40000,0
1.0,180,180,9384,32400,0
6.311036555106491e-16,333,500,48248,166500,1
4.7717257228852006e-11,608,608,127549,369664,1
1.1493823670605252e-08,727,550,67067,399850,1
5.420088822205571e-09,691,921,107323,636411,1
1.7689730546756877e-17,453,600,89551,271800,1
1.0,180,180,10303,32400,0
0.00042475786176510155,720,540,43533,388800,1
1.230688728010021e-13,470,600,102305,282000,1
1.5391030672162742e-08,415,553,81358,229495,1
0.9999172687530518,960,540,131022,518400,0
1.0,863,640,60418,552320,0
2.6635083375309483e-16,309,550,31684,169950,1
3.3187011336054768e-15,320,489,42293,156480,1
1.0,362,360,36920,130320,0
1.5621514185229393e-15,960,1280,382968,1228800,1
0.9999982118606567,457,690,38611,315330,0
0.999974250793457,240,320,10922,76800,0
1.912818570204422e-09,1280,960,78896,1228800,1
7.175138846786389e-13,800,600,73581,480000,1
7.576442276973508e-22,697,930,136730,648210,1
5.200346890887886e-07,703,440,65206,309320,1
9.053792382474057e-08,1920,1080,821349,2073600,1
1.0,639,360,25208,230040,0
1.0,853,640,77247,545920,0
1.3621541394837067e-10,305,502,45523,153110,1
1.0,180,180,6339,32400,0
4.218143168088773e-09,750,1335,103543,1001250,1
1.0,576,360,22164,207360,0
1.0,445,360,15390,160200,0
9.871282924376704e-17,1080,1920,272526,2073600,1
5.010277673403466e-24,2000,2600,773127,5200000,1
0.9999998807907104,344,500,67018,172000,0
5.208238107456964e-08,960,960,37939,921600,1
8.131675112318893e-17,1200,600,347914,720000,1
0.9999990463256836,230,557,69350,128110,0
1.0,480,272,15135,130560,0
1.0,1199,360,75871,431640,0
0.9999997615814209,155,171,5419,26505,0
2.677839200382337e-11,4401,440,314791,1936440,1
1.0,540,360,28006,194400,0
1.0,480,480,10820,230400,0
3.933838671477119e-11,692,922,120719,638024,1
1.0,800,450,50140,360000,0
1.0,360,360,13303,129600,0
0.9999963045120239,782,440,53626,344080,0
1.0,270,440,10529,118800,0
1.0,494,382,80667,188708,0
2.5900257583089115e-07,1200,1200,118005,1440000,1
5.773240774331612e-10,1280,718,138396,919040,1
3.315177993234997e-11,720,720,252022,518400,1
1.8253677649265887e-12,420,747,55018,313740,1
8.530998173508775e-13,1920,1080,534392,2073600,1
1.0,518,690,126241,357420,0
1.0066650204393346e-12,1440,810,282839,1166400,1
1.0,180,180,4524,32400,0
2.6112287887514185e-09,184,300,19523,55200,1
1.0,1199,360,68739,431640,0
3.5219916298956377e-06,603,476,113978,287028,1
1.157797680428549e-13,719,540,84573,388260,1
9.379848980861638e-11,562,1000,33940,562000,1
5.080103733234864e-07,960,1280,119579,1228800,1
9.514405576734703e-16,728,1293,151102,941304,1
1.6615853581924966e-08,854,854,153685,729316,1
1.0,480,360,23962,172800,0
0.0003178883052896708,412,550,17074,226600,1
6.228569956757404e-16,1156,960,138478,1109760,1
2.4652332770508855e-15,1281,720,98718,922320,1
0.9999982118606567,1000,300,29799,300000,0
1.8851977270917253e-12,486,564,90155,274104,1
8.233075679542345e-12,697,440,40028,306680,1
2.5467042519267125e-07,158,240,6891,37920,1
1.0,270,287,13402,77490,0
0.9998852014541626,180,180,3775,32400,0
1.0,160,160,11791,25600,0
1.0,852,640,118782,545280,0
1.6830462977857458e-18,261,373,891111,97353,1
4.067152985953726e-06,480,640,27743,307200,1
1.0,640,480,62259,307200,0
9.030642444778081e-13,396,584,138526,231264,1
1.0,400,324,20153,129600,0
0.9999994039535522,160,160,9493,25600,0
1.0,640,360,24119,230400,0
0.9999645948410034,1227,690,146704,846630,0
8.340464319189778e-07,847,480,52273,406560,1
2.490360565335359e-12,360,640,22683,230400,1
5.5936272502776774e-08,540,720,58117,388800,1
0.9999998807907104,320,480,18580,153600,0
6.850745556778726e-13,441,641,44106,282681,1
4.995103775051746e-10,720,1280,76811,921600,1
1.0333461659683962e-06,314,571,29328,179294,1
2.0704367109658506e-09,1227,690,143164,846630,1
0.9999874830245972,565,480,40154,271200,0
1.0,412,720,31533,296640,0
2.5875718279166904e-07,299,400,50350,119600,1
0.9999980926513672,270,437,21142,117990,0
4.155475107836537e-05,300,300,147979,90000,1
9.708440302347299e-06,390,567,37698,221130,1
1.6383725973123653e-12,1134,720,158143,816480,1
1.3910095049141091e-06,92,160,6129,14720,1
1.0,270,361,25854,97470,0
9.169263175745197e-18,587,440,56861,258280,1
3.222533280222706e-07,920,690,137303,634800,1
1.0,640,360,33946,230400,0
4.133379661652725e-06,562,1000,182219,562000,1
0.9999992847442627,270,324,31167,87480,0
1.5648993257527303e-17,1080,1440,311087,1555200,1
0.9999970197677612,426,640,17838,272640,0
1.2105333269119e-07,460,690,74694,317400,1
1.0,270,406,24165,109620,0
1.730741743498354e-14,395,2048,323606,808960,1
1.394762398024968e-14,1137,640,71171,727680,1
0.9999700784683228,273,551,38663,150423,0
1.641383279293862e-10,1000,750,187580,750000,1
0.9990531802177429,1227,690,85578,846630,0
0.9999959468841553,426,240,14372,102240,0
4.399093936346965e-13,660,514,65849,339240,1
1.0,800,450,49634,360000,0
3.4150568488280474e-17,580,879,141389,509820,1
3.587186103715112e-12,1379,2048,1586772,2824192,1
1.0,484,360,39158,174240,0
9.364188095187416e-15,608,2048,509120,1245184,1
1.0,540,360,23516,194400,0
1.3944442116553546e-06,120,660,19461,79200,1
1.7457848571211798e-06,300,300,126644,90000,1
1.0949841922069936e-08,434,363,11914,157542,1
1.4896839317657395e-10,960,720,129143,691200,1
5.514276567014191e-22,3222,2148,362404,6920856,1
1.0,423,360,19812,152280,0
1.1086930840065179e-07,559,735,89940,410865,1
2.6037949253569852e-23,500,500,84659,250000,1
0.9999977350234985,558,360,21970,200880,0
1.0,640,480,79608,307200,0
1.0,633,257,32264,162681,0
7.08272136762389e-06,1334,750,131932,1000500,1
1.7531295304351602e-09,480,720,70685,345600,1
5.6646947549365834e-11,580,326,44172,189080,1
0.9999982118606567,180,180,5329,32400,0
0.9999986886978149,960,540,73518,518400,0
6.666670254035223e-13,272,272,5616,73984,1
2.2008250777361127e-10,240,320,24196,76800,1
7.719571840425488e-06,640,368,12810,235520,1
4.760501437495179e-10,1920,1080,1822151,2073600,1
7.95403476705068e-18,960,1529,187113,1467840,1
1.0,270,564,17327,152280,0
1.3797666120751728e-08,800,450,52016,360000,1
1.592055598464981e-09,472,630,122223,297360,1
9.87899091385696e-20,1333,2000,367629,2666000,1
1.0,640,360,26313,230400,0
6.691515608281406e-08,360,636,37454,228960,1
2.6159021129790183e-11,878,690,322394,605820,1
1.0860868542295066e-06,338,600,35975,202800,1
0.9999963045120239,640,640,104203,409600,0
5.6765599165675695e-11,1280,960,351844,1228800,1
1.884989238402088e-16,920,720,104302,662400,1
1.0,640,360,19404,230400,0
1.2271771667365772e-21,500,500,52665,250000,1
1.0,481,360,24063,173160,0
2.0443496200518182e-16,441,667,32768,294147,1
1.0,180,180,7753,32400,0
2.933609166136039e-14,1280,720,161665,921600,1
2.094049341394566e-05,838,690,198850,578220,1
1.0,639,360,25683,230040,0
7.266178964396817e-15,533,800,112365,426400,1
3.0126731090668197e-25,600,600,150287,360000,1
2.3102959161632602e-15,500,500,71970,250000,1
1.1619397935133668e-12,3214,640,446889,2056960,1
1.0,567,360,36407,204120,0
1.5469469455409168e-11,319,640,24722,204160,1
1.982623176743914e-09,250,616,90715,154000,1
1.0,270,360,17672,97200,0
1.27185050685652e-11,2246,960,492728,2156160,1
1.0,507,360,32296,182520,0
1.5202373106149025e-05,480,640,55297,307200,1
8.819740771048856e-11,989,640,191209,632960,1
1.6233455468750435e-08,3521,2348,962205,8267308,1
2.457777839026676e-07,546,999,142920,545454,1
0.9999997615814209,960,640,129766,614400,0
1.0,960,540,317721,518400,0
3.85936118132979e-12,2690,4032,2177726,10846080,1
1.0,360,360,38026,129600,0
1.0,180,180,5836,32400,0
1.0,480,320,21497,153600,0
1.3608324189728904e-10,720,960,106537,691200,1
1.0,481,360,22376,173160,0
6.96465958737152e-16,1706,960,245611,1637760,1
5.516818229695864e-16,566,881,111285,498646,1
3.708002083158135e-08,414,440,57587,182160,1
1.2538045688487154e-12,3024,4032,5038167,12192768,1
1.0,270,360,11965,97200,0
1.0,782,440,64311,344080,0
1.300394680825434e-09,408,568,29165,231744,1
1.14839793230459e-09,554,416,65503,230464,1
1.1373243458123738e-09,2046,750,118932,1534500,1
1.0,1200,360,65942,432000,0
1.7381002180627547e-05,205,386,15889,79130,1
7.266062311828136e-05,450,600,34959,270000,1
1.0285600815507223e-08,960,1279,146125,1227840,1
1.492119470515585e-12,1280,960,247911,1228800,1
8.06304014986381e-05,540,720,69230,388800,1
6.479617193823882e-27,1287,960,289961,1235520,1
1.7002586404774034e-12,500,500,204213,250000,1
1.0,160,160,13310,25600,0
2.6141594078079338e-20,600,600,223804,360000,1
1.3830131616619562e-15,868,750,134229,651000,1
1.8780148269836872e-10,440,440,144876,193600,1
1.0,266,200,21366,53200,0
1.0,363,360,15252,130680,0
1.5121888186087062e-09,433,503,83578,217799,1
1.6124958805341827e-15,960,1280,199303,1228800,1
0.9999995231628418,480,360,11778,172800,0
1.0,721,490,62682,353290,0
6.81608174985188e-15,587,440,30546,258280,1
7.447446305486327e-12,350,700,56148,245000,1
1.1939939315031012e-10,616,532,73199,327712,1
0.9999982118606567,360,360,30362,129600,0
3.7723387658547563e-20,3024,4032,3037937,12192768,1
2.038462065812041e-09,800,449,131633,359200,1
0.9999747276306152,960,539,49342,517440,0
0.00016626485739834607,281,500,71890,140500,1
2.7348081857780926e-05,500,900,100199,450000,1
0.9999998807907104,852,640,88686,545280,0
1.0,1199,360,115153,431640,0
1.0,397,320,21417,127040,0
1.1073072982981103e-06,843,640,165579,539520,1
1.0,180,180,17685,32400,0
1.0,781,440,75759,343640,0
1.0,180,180,3818,32400,0
5.382136351487735e-17,600,800,170230,480000,1
1.0,480,360,29953,172800,0
1.1745399097762288e-09,960,638,119891,612480,1
7.3135161121618e-13,450,800,91909,360000,1
1.483273504021554e-10,300,300,12130,90000,1
8.692826725109626e-08,181,641,20516,116021,1
3.620640010026932e-09,1440,960,289608,1382400,1
5.003941011549884e-11,492,643,47099,316356,1
1.0,350,241,17676,84350,0
1.0,960,541,112672,519360,0
5.501529787288462e-12,10628,750,1582075,7971000,1
4.2508538911079086e-09,364,550,55060,200200,1
1.0,270,360,10899,97200,0
1.0,464,360,33636,167040,0
1.0,270,390,25073,105300,0
6.9836058085774675e-15,800,598,93967,478400,1
1.0,920,690,172557,634800,0
1.0,1227,690,162208,846630,0
4.08286127129287e-10,1260,960,164093,1209600,1
1.0,768,512,65386,393216,0
1.0,485,360,37173,174600,0
1.0,270,360,11390,97200,0
1.2887441016573575e-06,221,295,28159,65195,1
2.486202133056281e-09,385,600,23324,231000,1
1.2155973643349397e-16,850,638,106825,542300,1
5.584839701811006e-09,459,640,46993,293760,1
1.0,270,336,6101,90720,0
0.9999994039535522,270,317,14890,85590,0
2.661782438906357e-08,388,690,42716,267720,1
1.6967120416988557e-11,1080,1920,790667,2073600,1
2.1066290462816266e-14,1279,960,275586,1227840,1
0.9999997615814209,456,690,107665,314640,0
2.0384256145555314e-14,960,1280,243131,1228800,1
2.535202880959986e-10,417,690,38548,287730,1
1.0,540,360,31564,194400,0
6.174874251241996e-14,227,690,89570,156630,1
1.0,270,404,12059,109080,0
6.837994146607906e-12,600,800,65555,480000,1
6.920779921371079e-11,950,622,180090,590900,1
2.3763681383570656e-05,238,413,34491,98294,1
3.770790613089048e-07,352,429,49732,151008,1
4.37480678234329e-19,793,1413,83409,1120509,1
1.0,480,360,24345,172800,0
3.512051890874699e-27,734,1116,138201,819144,1
6.573035005175143e-09,280,496,59074,138880,1
1.0,800,448,56292,358400,0
5.387577049248741e-18,600,800,298001,480000,1
7.442851210563323e-18,720,720,98222,518400,1
1.0077756087412126e-06,301,308,20395,92708,1
1.0,900,507,74278,456300,0
9.3736199358041e-12,300,400,20002,120000,1
5.307901259024735e-16,600,800,123048,480000,1
1.0,180,180,8972,32400,0
5.091841259741159e-08,960,960,106762,921600,1
5.037663271962682e-17,707,628,77807,443996,1
1.1003830767582212e-13,509,694,164572,353246,1
1.0,640,360,37834,230400,0
6.852206752228085e-06,1280,960,279726,1228800,1
3.0048225019285724e-10,440,607,140893,267080,1
1.5881720116794895e-07,258,460,11290,118680,1
0.9999991655349731,345,345,22703,119025,0
2.313956665167538e-11,960,1295,355606,1243200,1
1.0,960,540,142321,518400,0
4.729372709427748e-12,266,400,21842,106400,1
1.0,484,360,23931,174240,0
6.138904939945178e-10,460,690,132092,317400,1
1.0,782,440,79601,344080,0
1.0,641,360,22838,230760,0
6.792740740550751e-13,256,418,27762,107008,1
3.9891522223731667e-16,600,600,61269,360000,1
1.3722851082201542e-14,450,577,45155,259650,1
1.0,568,320,16415,181760,0
9.267489531339379e-08,100,165,5450,16500,1
2.5173674700340598e-08,120,120,4700,14400,1
